Estrogen response late,AFF1
Estrogen response late,TFAP2C
Estrogen response late,IGSF1
Estrogen response late,HPRT1
Estrogen response late,CDC6
Estrogen response late,FARP1
Estrogen response late,AMFR
Estrogen response late,DHRS2
Estrogen response late,NXT1
Estrogen response late,S100A9
Estrogen response late,SLC29A1
Estrogen response late,SLC24A3
Estrogen response late,FOXC1
Estrogen response late,KIF20A
Estrogen response late,TOB1
Estrogen response late,FDFT1
Estrogen response late,DNAJC1
Estrogen response late,TPSAB1
Estrogen response late,GFUS
Estrogen response late,FGFR3
Estrogen response late,SGK1
Estrogen response late,ID2
Estrogen response late,GALE
Estrogen response late,BATF
Estrogen response late,MAPK13
Estrogen response late,FABP5
Estrogen response late,MEST
Estrogen response late,JAK1
Estrogen response late,CYP4F11
Estrogen response late,KCNK5
Estrogen response late,CPE
Estrogen response late,XRCC3
Estrogen response late,CXCL14
Estrogen response late,SCUBE2
Estrogen response late,CDC20
Estrogen response late,IL6ST
Estrogen response late,GINS2
Estrogen response late,TRIM29
Estrogen response late,UNC13B
Estrogen response late,LAMC2
Estrogen response late,LARGE1
Estrogen response late,SLC2A8
Estrogen response late,PLXNB1
Estrogen response late,PRKAR2B
Estrogen response late,RPS6KA2
Estrogen response late,HSPA4L
Estrogen response late,TFPI2
Estrogen response late,SERPINA1
Estrogen response late,TNNC1
Estrogen response late,HMGCS2
Estrogen response late,ALDH3A2
Estrogen response late,CD9
Estrogen response late,IDH2
Estrogen response late,SORD
Estrogen response late,MDK
Estrogen response late,ALDH3B1
Estrogen response late,PTGER3
Estrogen response late,RABEP1
Estrogen response late,KLF4
Estrogen response late,PPIF
Estrogen response late,SNX10
Estrogen response late,METTL3
Estrogen response late,PLK4
Estrogen response late,COX6C
Estrogen response late,ST14
Estrogen response late,NCOR2
Estrogen response late,MOCS2
Estrogen response late,NMU
Estrogen response late,TH
Estrogen response late,RNASEH2A
Estrogen response late,CHST8
Estrogen response late,TST
Estrogen response late,TOP2A
Estrogen response late,CKB
Estrogen response late,LTF
Estrogen response late,DUSP2
Estrogen response late,PTPN6
Estrogen response late,ATP2B4
Estrogen response late,ST6GALNAC2
Estrogen response late,ADD3
Estrogen response late,DYNLT3
Androgen response,KLK3
Androgen response,KLK2
Androgen response,ACSL3
Androgen response,PIAS1
Androgen response,CAMKK2
Androgen response,NKX3-1
Androgen response,TMPRSS2
Androgen response,APPBP2
Androgen response,CENPN
Androgen response,BMPR1B
Androgen response,MAF
Androgen response,FADS1
Androgen response,ZBTB10
Androgen response,HMGCR
Androgen response,SPCS3
Androgen response,INSIG1
Androgen response,NGLY1
Androgen response,UBE2J1
Androgen response,ELK4
Androgen response,ABCC4
Androgen response,ELOVL5
Androgen response,ALDH1A3
Androgen response,AZGP1
Androgen response,ABHD2
Androgen response,SAT1
Androgen response,DBI
Androgen response,DHCR24
Androgen response,SORD
Androgen response,STK39
Androgen response,TPD52
Androgen response,IDI1
Androgen response,B2M
Androgen response,MAP7
Androgen response,DNAJB9
Androgen response,FKBP5
Androgen response,HERC3
Androgen response,PGM3
Androgen response,HOMER2
Androgen response,ELL2
Androgen response,UAP1
Androgen response,SEC24D
Androgen response,LMAN1
Androgen response,PMEPA1
Androgen response,INPP4B
Androgen response,RRP12
Androgen response,SELENOP
Androgen response,NDRG1
Androgen response,KRT19
Androgen response,ITGAV
Androgen response,B4GALT1
Androgen response,MAK
Androgen response,SPDEF
Androgen response,GSR
Androgen response,KRT8
Androgen response,LIFR
Androgen response,PLPP1
Androgen response,STEAP4
Androgen response,GUCY1A1
Androgen response,SRP19
Androgen response,CCND3
Androgen response,IQGAP2
Androgen response,RAB4A
Androgen response,SLC26A2
Androgen response,SMS
Androgen response,ZMIZ1
Androgen response,SGK1
Androgen response,MERTK
Androgen response,HPGD
Androgen response,ANKH
Androgen response,GNAI3
Androgen response,SRF
Androgen response,SLC38A2
Androgen response,HMGCS1
Androgen response,ARID5B
Androgen response,CDC14B
Androgen response,TNFAIP8
Androgen response,XRCC5
Androgen response,GPD1L
Androgen response,ACTN1
Androgen response,RPS6KA3
Androgen response,TSC22D1
Androgen response,PDLIM5
Androgen response,TMEM50A
Androgen response,ADAMTS1
Androgen response,NCOA4
Androgen response,AKAP12
Androgen response,SCD
Androgen response,PTK2B
Androgen response,CDK6
Androgen response,ADRM1
Androgen response,H1-0
Androgen response,HSD17B14
Androgen response,VAPA
Androgen response,CCND1
Androgen response,XRCC6
Androgen response,MYL12A
Androgen response,UBE2I
Androgen response,PTPN21
Androgen response,AKT1
Androgen response,PA2G4
Myogenesis,ACTA1
Myogenesis,TNNI2
Myogenesis,MYL1
Myogenesis,TNNC1
Myogenesis,TNNC2
Myogenesis,MYH3
Myogenesis,MYLPF
Myogenesis,TNNT3
Myogenesis,TNNT2
Myogenesis,CASQ2
Myogenesis,ACTC1
Myogenesis,MYOM1
Myogenesis,MYL4
Myogenesis,MYBPH
Myogenesis,MYH7
Myogenesis,MYH8
Myogenesis,ACTN2
Myogenesis,TNNI1
Myogenesis,CRYAB
Myogenesis,SGCG
Myogenesis,HRC
Myogenesis,TNNT1
Myogenesis,DES
Myogenesis,MYOZ1
Myogenesis,RYR1
Myogenesis,CSRP3
Myogenesis,ADAM12
Myogenesis,ATP2A1
Myogenesis,CKM
Myogenesis,SVIL
Myogenesis,MYOM2
Myogenesis,MYL6B
Myogenesis,TPM2
Myogenesis,MYL2
Myogenesis,CKMT2
Myogenesis,BIN1
Myogenesis,MYH1
Myogenesis,ENO3
Myogenesis,FLII
Myogenesis,FXYD1
Myogenesis,TPM3
Myogenesis,DMD
Myogenesis,IGFBP3
Myogenesis,CHRNB1
Myogenesis,SPEG
Myogenesis,FHL1
Myogenesis,ACTN3
Myogenesis,TCAP
Myogenesis,MYLK
Myogenesis,MYL3
Myogenesis,PYGM
Myogenesis,LDB3
Myogenesis,COX6A2
Myogenesis,FABP3
Myogenesis,MYL7
Myogenesis,ITGB5
Myogenesis,CHRNA1
Myogenesis,SSPN
Myogenesis,COL3A1
Myogenesis,KCNH1
Myogenesis,GJA5
Myogenesis,MYF6
Myogenesis,MYH2
Myogenesis,MAPK12
Myogenesis,PGAM2
Myogenesis,MYOG
Myogenesis,MYH4
Myogenesis,AEBP1
Myogenesis,HBEGF
Myogenesis,MEF2C
Myogenesis,NOS1
Myogenesis,CNN3
Myogenesis,IGFBP7
Myogenesis,CACNA1H
Myogenesis,GSN
Myogenesis,CACNG1
Myogenesis,PPFIA4
Myogenesis,MB
Myogenesis,SPHK1
Myogenesis,SCHIP1
Myogenesis,MEF2D
Myogenesis,SMTN
Myogenesis,CDKN1A
Myogenesis,GAA
Myogenesis,TPD52L1
Myogenesis,HSPB2
Myogenesis,SGCA
Myogenesis,BDKRB2
Myogenesis,COX7A1
Myogenesis,COL4A2
Myogenesis,PLXNB2
Myogenesis,CTF1
Myogenesis,COL15A1
Myogenesis,KCNH2
Myogenesis,AGRN
Myogenesis,MYO1C
Myogenesis,SIRT2
Myogenesis,SGCD
Myogenesis,SORBS1
Myogenesis,VIPR1
Myogenesis,FGF2
Myogenesis,FKBP1B
Myogenesis,TEAD4
Myogenesis,CASQ1
Myogenesis,KLF5
Myogenesis,PDLIM7
Myogenesis,AK1
Myogenesis,TAGLN
Myogenesis,RIT1
Myogenesis,MEF2A
Myogenesis,ANKRD2
Myogenesis,AKT2
Myogenesis,LAMA2
Myogenesis,DENND2B
Myogenesis,IFRD1
Myogenesis,NCAM1
Myogenesis,SYNGR2
Myogenesis,PICK1
Myogenesis,COL6A3
Myogenesis,CRAT
Myogenesis,DMPK
Myogenesis,MYH11
Myogenesis,MYH9
Myogenesis,IGF1
Myogenesis,CKB
Myogenesis,FST
Myogenesis,GPX3
Myogenesis,PVALB
Myogenesis,PTP4A3
Myogenesis,ITGB1
Myogenesis,HSPB8
Myogenesis,ACHE
Myogenesis,CHRNG
Myogenesis,PKIA
Myogenesis,NAV2
Myogenesis,HDAC5
Myogenesis,ATP6AP1
Myogenesis,CLU
Myogenesis,ACSL1
Myogenesis,COL1A1
Myogenesis,MRAS
Myogenesis,PDE4DIP
Myogenesis,AGL
Myogenesis,ERBB3
Myogenesis,GABARAPL2
Myogenesis,CAV3
Myogenesis,BHLHE40
Myogenesis,PPP1R3C
Myogenesis,LARGE1
Myogenesis,LPIN1
Myogenesis,CDH13
Myogenesis,NQO1
Myogenesis,PRNP
Myogenesis,PSEN2
Myogenesis,DAPK2
Myogenesis,LSP1
Myogenesis,SLC6A8
Myogenesis,REEP1
Myogenesis,EIF4A2
Myogenesis,SH2B1
Myogenesis,MYBPC3
Myogenesis,ITGA7
Myogenesis,SPTAN1
Myogenesis,SORBS3
Myogenesis,PC
Myogenesis,SCD
Myogenesis,GNAO1
Myogenesis,STC2
Myogenesis,CFD
Myogenesis,RB1
Myogenesis,BAG1
Myogenesis,ABLIM1
Myogenesis,PTGIS
Myogenesis,MAPRE3
Myogenesis,OCEL1
Myogenesis,SH3BGR
Myogenesis,NOTCH1
Myogenesis,TSC2
Myogenesis,TGFB1
Myogenesis,FDPS
Myogenesis,CAMK2B
Myogenesis,EPHB3
Myogenesis,GADD45B
Myogenesis,APP
Myogenesis,APLNR
Myogenesis,ITGB4
Myogenesis,SOD3
Myogenesis,FOXO4
Myogenesis,EFS
Myogenesis,PFKM
Myogenesis,COL6A2
Myogenesis,DTNA
Myogenesis,KIFC3
Myogenesis,SPARC
Myogenesis,SPDEF
Myogenesis,SLN
Myogenesis,WWTR1
Myogenesis,CD36
Myogenesis,ADCY9
Myogenesis,APOD
Protein secretion,ARCN1
Protein secretion,TMED10
Protein secretion,COPB2
Protein secretion,RAB14
Protein secretion,ATP7A
Protein secretion,COPB1
Protein secretion,LAMP2
Protein secretion,EGFR
Protein secretion,IGF2R
Protein secretion,COPE
Protein secretion,PPT1
Protein secretion,AP3S1
Protein secretion,BET1
Protein secretion,CLCN3
Protein secretion,AP2S1
Protein secretion,CLTC
Protein secretion,AP2M1
Protein secretion,RER1
Protein secretion,KIF1B
Protein secretion,ARF1
Protein secretion,OCRL
Protein secretion,ICA1
Protein secretion,MON2
Protein secretion,ARFGEF2
Protein secretion,TMED2
Protein secretion,NAPG
Protein secretion,TMX1
Protein secretion,PAM
Protein secretion,SCAMP1
Protein secretion,SH3GL2
Protein secretion,RAB2A
Protein secretion,COG2
Protein secretion,VAMP3
Protein secretion,ERGIC3
Protein secretion,DOP1A
Protein secretion,VAMP4
Protein secretion,VPS4B
Protein secretion,NAPA
Protein secretion,GNAS
Protein secretion,STX7
Protein secretion,SEC22B
Protein secretion,VPS45
Protein secretion,STX16
Protein secretion,YKT6
Protein secretion,SNX2
Protein secretion,ARFGEF1
Protein secretion,CLTA
Protein secretion,CLN5
Protein secretion,M6PR
Protein secretion,SGMS1
Protein secretion,USO1
Protein secretion,TSG101
Protein secretion,DNM1L
Protein secretion,LMAN1
Protein secretion,YIPF6
Protein secretion,ARFIP1
Protein secretion,ANP32E
Protein secretion,TSPAN8
Protein secretion,DST
Protein secretion,SCRN1
Protein secretion,SEC31A
Protein secretion,VAMP7
Protein secretion,SCAMP3
Protein secretion,AP2B1
Protein secretion,RAB22A
Protein secretion,AP3B1
Protein secretion,TPD52
Protein secretion,ATP6V1H
Protein secretion,GBF1
Protein secretion,KRT18
Protein secretion,CAV2
Protein secretion,ATP1A1
Protein secretion,BNIP3
Protein secretion,ZW10
Protein secretion,GALC
Protein secretion,ADAM10
Protein secretion,RAB5A
Protein secretion,GOLGA4
Protein secretion,SEC24D
Protein secretion,AP1G1
Protein secretion,MAPK1
Protein secretion,GOSR2
Protein secretion,RPS6KA3
Protein secretion,STAM
Protein secretion,ABCA1
Protein secretion,SNAP23
Protein secretion,SOD1
Protein secretion,GLA
Protein secretion,ATP6V1B1
Protein secretion,STX12
Protein secretion,CD63
Protein secretion,TOM1L1
Protein secretion,SSPN
Protein secretion,ARFGAP3
Protein secretion,RAB9A
Protein secretion,CTSC
Interferon α response,MX1
Interferon α response,ISG15
Interferon α response,OAS1
Interferon α response,IFIT3
Interferon α response,IFI44
Interferon α response,IFI35
Interferon α response,IRF7
Interferon α response,RSAD2
Interferon α response,IFI44L
Interferon α response,IFITM1
Interferon α response,IFI27
Interferon α response,IRF9
Interferon α response,OASL
Interferon α response,EIF2AK2
Interferon α response,IFIT2
Interferon α response,CXCL10
Interferon α response,TAP1
Interferon α response,SP110
Interferon α response,DDX60
Interferon α response,UBE2L6
Interferon α response,USP18
Interferon α response,PSMB8
Interferon α response,IFIH1
Interferon α response,BST2
Interferon α response,LGALS3BP
Interferon α response,ADAR
Interferon α response,ISG20
Interferon α response,GBP2
Interferon α response,IRF1
Interferon α response,PLSCR1
Interferon α response,PSMB9
Interferon α response,HERC6
Interferon α response,SAMD9
Interferon α response,CMPK2
Interferon α response,IFITM3
Interferon α response,RTP4
Interferon α response,STAT2
Interferon α response,SAMD9L
Interferon α response,LY6E
Interferon α response,IFITM2
Interferon α response,HELZ2
Interferon α response,CXCL11
Interferon α response,TRIM21
Interferon α response,PARP14
Interferon α response,TRIM26
Interferon α response,PARP12
Interferon α response,NMI
Interferon α response,RNF31
Interferon α response,HLA-C
Interferon α response,CASP1
Interferon α response,TRIM14
Interferon α response,TDRD7
Interferon α response,DHX58
Interferon α response,PARP9
Interferon α response,PNPT1
Interferon α response,TRIM25
Interferon α response,PSME1
Interferon α response,WARS1
Interferon α response,EPSTI1
Interferon α response,UBA7
Interferon α response,PSME2
Interferon α response,B2M
Interferon α response,TRIM5
Interferon α response,C1S
Interferon α response,LAP3
Interferon α response,LAMP3
Interferon α response,GBP4
Interferon α response,NCOA7
Interferon α response,TMEM140
Interferon α response,CD74
Interferon α response,GMPR
Interferon α response,PSMA3
Interferon α response,PROCR
Interferon α response,IL7
Interferon α response,IFI30
Interferon α response,IRF2
Interferon α response,CSF1
Interferon α response,IL15
Interferon α response,CNP
Interferon α response,TENT5A
Interferon α response,IL4R
Interferon α response,CMTR1
Interferon α response,CD47
Interferon α response,LPAR6
Interferon α response,MOV10
Interferon α response,CASP8
Interferon α response,TXNIP
Interferon α response,SLC25A28
Interferon α response,SELL
Interferon α response,TRAFD1
Interferon α response,BATF2
Interferon α response,RIPK2
Interferon α response,CCRL2
Interferon α response,NUB1
Interferon α response,OGFR
Interferon α response,MVB12A
Interferon α response,ELF1
Interferon gamma response,STAT1
Interferon gamma response,ISG15
Interferon gamma response,IFIT1
Interferon gamma response,MX1
Interferon gamma response,IFIT3
Interferon gamma response,IFI35
Interferon gamma response,IRF7
Interferon gamma response,IFIT2
Interferon gamma response,OAS2
Interferon gamma response,TAP1
Interferon gamma response,EIF2AK2
Interferon gamma response,RSAD2
Interferon gamma response,MX2
Interferon gamma response,IRF1
Interferon gamma response,OAS3
Interferon gamma response,TNFSF10
Interferon gamma response,IRF9
Interferon gamma response,CXCL10
Interferon gamma response,IFI44
Interferon gamma response,BST2
Interferon gamma response,XAF1
Interferon gamma response,SP110
Interferon gamma response,OASL
Interferon gamma response,PSMB8
Interferon gamma response,IFI44L
Interferon gamma response,IFITM3
Interferon gamma response,DDX60
Interferon gamma response,LGALS3BP
Interferon gamma response,GBP4
Interferon gamma response,IRF8
Interferon gamma response,PSMB9
Interferon gamma response,PML
Interferon gamma response,IFIH1
Interferon gamma response,UBE2L6
Interferon gamma response,IFI27
Interferon gamma response,ADAR
Interferon gamma response,LY6E
Interferon gamma response,STAT2
Interferon gamma response,CXCL9
Interferon gamma response,IL10RA
Interferon gamma response,PLA2G4A
Interferon gamma response,TRIM21
Interferon gamma response,USP18
Interferon gamma response,PTGS2
Interferon gamma response,EPSTI1
Interferon gamma response,C1S
Interferon gamma response,DDX58
Interferon gamma response,IL15
Interferon gamma response,NLRC5
Interferon gamma response,NMI
Interferon gamma response,IDO1
Interferon gamma response,PSMB10
Interferon gamma response,CXCL11
Interferon gamma response,ITGB7
Interferon gamma response,SAMHD1
Interferon gamma response,HERC6
Interferon gamma response,CMPK2
Interferon gamma response,SAMD9L
Interferon gamma response,RTP4
Interferon gamma response,PTPN2
Interferon gamma response,PARP14
Interferon gamma response,TNFAIP2
Interferon gamma response,IFITM2
Interferon gamma response,PLSCR1
Interferon gamma response,SOCS1
Interferon gamma response,CASP1
Interferon gamma response,ICAM1
Interferon gamma response,WARS1
Interferon gamma response,PSME1
Interferon gamma response,ISG20
Interferon gamma response,IRF2
Interferon gamma response,TRIM14
Interferon gamma response,FCGR1A
Interferon gamma response,MARCHF1
Interferon gamma response,SOCS3
Interferon gamma response,JAK2
Interferon gamma response,HLA-DMA
Interferon gamma response,PARP12
Interferon gamma response,TNFAIP6
Interferon gamma response,TRIM26
Interferon gamma response,VCAM1
Interferon gamma response,CD274
Interferon gamma response,CIITA
Interferon gamma response,NAMPT
Interferon gamma response,SELP
Interferon gamma response,GPR18
Interferon gamma response,FPR1
Interferon gamma response,HELZ2
Interferon gamma response,PSME2
Interferon gamma response,SERPING1
Interferon gamma response,CCL5
Interferon gamma response,RNF31
Interferon gamma response,SOD2
Interferon gamma response,TRIM25
Interferon gamma response,LAP3
Interferon gamma response,PSMA3
Interferon gamma response,RNF213
Interferon gamma response,PELI1
Interferon gamma response,CFB
Interferon gamma response,CD86
Interferon gamma response,TXNIP
Interferon gamma response,HLA-DQA1
Interferon gamma response,GCH1
Interferon gamma response,PNP
Interferon gamma response,CCL7
Interferon gamma response,PTPN6
Interferon gamma response,SPPL2A
Interferon gamma response,IL4R
Interferon gamma response,PNPT1
Interferon gamma response,DHX58
Interferon gamma response,BTG1
Interferon gamma response,CASP8
Interferon gamma response,IFI30
Interferon gamma response,CCL2
Interferon gamma response,FGL2
Interferon gamma response,CASP7
Interferon gamma response,SECTM1
Interferon gamma response,IL15RA
Interferon gamma response,CD40
Interferon gamma response,TRAFD1
Interferon gamma response,HLA-DRB1
Interferon gamma response,GBP6
Interferon gamma response,LCP2
Interferon gamma response,HLA-G
Interferon gamma response,MT2A
Interferon gamma response,RIPK1
Interferon gamma response,KLRK1
Interferon gamma response,UPP1
Interferon gamma response,PSMB2
Interferon gamma response,TDRD7
Interferon gamma response,HIF1A
Interferon gamma response,EIF4E3
Interferon gamma response,VAMP8
Interferon gamma response,PFKP
Interferon gamma response,CD38
Interferon gamma response,ZBP1
Interferon gamma response,BANK1
Interferon gamma response,TOR1B
Interferon gamma response,RBCK1
Interferon gamma response,PDE4B
Interferon gamma response,MVP
Interferon gamma response,IL7
Interferon gamma response,BPGM
Interferon gamma response,CMTR1
Interferon gamma response,AUTS2
Interferon gamma response,B2M
Interferon gamma response,RIPK2
Interferon gamma response,CD69
Interferon gamma response,MYD88
Interferon gamma response,PSMA2
Interferon gamma response,PIM1
Interferon gamma response,NOD1
Interferon gamma response,CFH
Interferon gamma response,TAPBP
Interferon gamma response,SLC25A28
Interferon gamma response,PTPN1
Interferon gamma response,TNFAIP3
Interferon gamma response,SSPN
Interferon gamma response,NUP93
Interferon gamma response,MTHFD2
Interferon gamma response,CDKN1A
Interferon gamma response,IRF4
Interferon gamma response,NFKB1
Interferon gamma response,BATF2
Interferon gamma response,HLA-B
Interferon gamma response,LATS2
Interferon gamma response,IRF5
Interferon gamma response,SLAMF7
Interferon gamma response,ISOC1
Interferon gamma response,P2RY14
Interferon gamma response,STAT3
Interferon gamma response,NCOA3
Interferon gamma response,HLA-A
Interferon gamma response,IL6
Interferon gamma response,GZMA
Interferon gamma response,IFNAR2
Interferon gamma response,CD74
Interferon gamma response,RAPGEF6
Interferon gamma response,CASP4
Interferon gamma response,FAS
Interferon gamma response,OGFR
Interferon gamma response,ARL4A
Interferon gamma response,SRI
Interferon gamma response,LYSMD2
Interferon gamma response,CSF2RB
Interferon gamma response,ST3GAL5
Interferon gamma response,C1R
Interferon gamma response,CASP3
Interferon gamma response,CMKLR1
Interferon gamma response,NFKBIA
Interferon gamma response,METTL7B
Interferon gamma response,ST8SIA4
Interferon gamma response,XCL1
Interferon gamma response,IL2RB
Interferon gamma response,VAMP5
Interferon gamma response,IL18BP
Interferon gamma response,ZNFX1
Interferon gamma response,ARID5B
Interferon gamma response,APOL6
Interferon gamma response,STAT4
Apical junction,ACTN1
Apical junction,CLDN7
Apical junction,ACTN3
Apical junction,CLDN19
Apical junction,DLG1
Apical junction,TJP1
Apical junction,COL17A1
Apical junction,NECTIN1
Apical junction,CLDN9
Apical junction,CDH3
Apical junction,CTNND1
Apical junction,CDH1
Apical junction,LIMA1
Apical junction,VCL
Apical junction,SHROOM2
Apical junction,NECTIN3
Apical junction,NECTIN2
Apical junction,CLDN14
Apical junction,PTPRC
Apical junction,THY1
Apical junction,VASP
Apical junction,ITGB1
Apical junction,ZYX
Apical junction,ACTN4
Apical junction,CLDN4
Apical junction,CADM3
Apical junction,ITGA3
Apical junction,NF2
Apical junction,B4GALT1
Apical junction,NEXN
Apical junction,CDH6
Apical junction,ADAM15
Apical junction,PTK2
Apical junction,HADH
Apical junction,LAMB3
Apical junction,CLDN11
Apical junction,CDH4
Apical junction,IRS1
Apical junction,SORBS3
Apical junction,CLDN8
Apical junction,EVL
Apical junction,CLDN15
Apical junction,THBS3
Apical junction,NECTIN4
Apical junction,JAM3
Apical junction,CDH11
Apical junction,ITGB4
Apical junction,RASA1
Apical junction,AKT2
Apical junction,TMEM8B
Apical junction,LAMA3
Apical junction,RSU1
Apical junction,ICAM1
Apical junction,CLDN18
Apical junction,GTF2F1
Apical junction,TSC1
Apical junction,LAMC2
Apical junction,NRAP
Apical junction,CTNNA1
Apical junction,CD99
Apical junction,FSCN1
Apical junction,COL16A1
Apical junction,GNAI2
Apical junction,TGFBI
Apical junction,PALS1
Apical junction,JUP
Apical junction,ACTN2
Apical junction,INSIG1
Apical junction,LAYN
Apical junction,PFN1
Apical junction,CNN2
Apical junction,TAOK2
Apical junction,AMIGO2
Apical junction,MDK
Apical junction,INPPL1
Apical junction,CLDN6
Apical junction,ARPC2
Apical junction,SRC
Apical junction,PBX2
Apical junction,MAPK14
Apical junction,MAP4K2
Apical junction,PTEN
Apical junction,CALB2
Apical junction,CNTN1
Apical junction,TSPAN4
Apical junction,VCAN
Apical junction,CDH8
Apical junction,ATP1A3
Apical junction,EPB41L2
Apical junction,MYL9
Apical junction,SPEG
Apical junction,ADRA1B
Apical junction,SYK
Apical junction,CADM2
Apical junction,ALOX15B
Apical junction,CX3CL1
Apical junction,MYH10
Apical junction,DMP1
Apical junction,CDSN
Apical junction,MAPK13
Apical junction,MYL12B
Apical junction,RAC2
Apical junction,FBN1
Apical junction,DSC1
Apical junction,CD34
Apical junction,ICAM4
Apical junction,MSN
Apical junction,MAPK11
Apical junction,ACTC1
Apical junction,TRAF1
Apical junction,CRB3
Apical junction,ITGA2
Apical junction,ITGA10
Apical junction,BAIAP2
Apical junction,ARHGEF6
Apical junction,ACTG1
Apical junction,MVD
Apical junction,PDZD3
Apical junction,ADAM9
Apical junction,PCDH1
Apical junction,SLIT2
Apical junction,KRT31
Apical junction,SGCE
Apical junction,GNAI1
Apical junction,PIK3CB
Apical junction,NLGN2
Apical junction,YWHAH
Apical junction,PARVA
Apical junction,CRAT
Apical junction,ADAMTS5
Apical junction,AMH
Apical junction,EGFR
Apical junction,ICAM2
Apical junction,CD274
Apical junction,CDH15
Apical junction,SHC1
Apical junction,MPZL2
Apical junction,WNK4
Apical junction,NFASC
Apical junction,PIK3R3
Apical junction,SDC3
Apical junction,SIRPA
Apical junction,GRB7
Apical junction,FLNC
Apical junction,PARD6G
Apical junction,COL9A1
Apical junction,NRXN2
Apical junction,MAP3K20
Apical junction,SLC30A3
Apical junction,RHOF
Apical junction,BMP1
Apical junction,MMP2
Apical junction,ICAM5
Apical junction,VWF
Apical junction,MYH9
Apical junction,CD209
Apical junction,VCAM1
Apical junction,DHX16
Apical junction,ACTG2
Apical junction,NEGR1
Apical junction,NF1
Apical junction,ADAM23
Apical junction,PLCG1
Apical junction,KCNH2
Apical junction,CERCAM
Apical junction,NRTN
Apical junction,IKBKG
Apical junction,DSC3
Apical junction,ACTB
Apical junction,TUBG1
Apical junction,PPP2R2C
Apical junction,HRAS
Apical junction,MMP9
Apical junction,TNFRSF11B
Apical junction,PKD1
Apical junction,CDK8
Apical junction,FYB1
Apical junction,AMIGO1
Apical junction,CD276
Apical junction,GAMT
Apical junction,NLGN3
Apical junction,SKAP2
Apical junction,RRAS
Apical junction,CAP1
Apical junction,EXOC4
Apical junction,ACTA1
Apical junction,TIAL1
Apical junction,LDLRAP1
Apical junction,VAV2
Apical junction,AKT3
Apical junction,SYMPK
Apical junction,STX4
Apical junction,PECAM1
Apical junction,MADCAM1
Apical junction,ITGA9
Apical junction,CD86
Apical junction,TRO
Apical junction,CLDN5
Apical junction,MPZL1
Apical junction,WASL
Apical surface,B4GALT1
Apical surface,RHCG
Apical surface,MAL
Apical surface,LYPD3
Apical surface,PKHD1
Apical surface,ATP6V0A4
Apical surface,CRYBG1
Apical surface,SHROOM2
Apical surface,SRPX
Apical surface,MDGA1
Apical surface,TMEM8B
Apical surface,THY1
Apical surface,PCSK9
Apical surface,EPHB4
Apical surface,DCBLD2
Apical surface,GHRL
Apical surface,LYN
Apical surface,GAS1
Apical surface,FLOT2
Apical surface,PLAUR
Apical surface,AKAP7
Apical surface,ATP8B1
Apical surface,EFNA5
Apical surface,SLC34A3
Apical surface,APP
Apical surface,GSTM3
Apical surface,HSPB1
Apical surface,SLC2A4
Apical surface,IL2RB
Apical surface,RTN4RL1
Apical surface,NCOA6
Apical surface,SULF2
Apical surface,ADAM10
Apical surface,BRCA1
Apical surface,GATA3
Apical surface,AFAP1L2
Apical surface,IL2RG
Apical surface,CD160
Apical surface,ADIPOR2
Apical surface,SLC22A12
Apical surface,NTNG1
Apical surface,SCUBE1
Apical surface,CX3CL1
Apical surface,CROCC
Hedgehog signaling,SHH
Hedgehog signaling,PTCH1
Hedgehog signaling,NRCAM
Hedgehog signaling,NRP1
Hedgehog signaling,SCG2
Hedgehog signaling,AMOT
Hedgehog signaling,UNC5C
Hedgehog signaling,ADGRG1
Hedgehog signaling,HEY1
Hedgehog signaling,GLI1
Hedgehog signaling,THY1
Hedgehog signaling,SLIT1
Hedgehog signaling,CDK6
Hedgehog signaling,HEY2
Hedgehog signaling,NRP2
Hedgehog signaling,TLE3
Hedgehog signaling,TLE1
Hedgehog signaling,L1CAM
Hedgehog signaling,PLG
Hedgehog signaling,NKX6-1
Hedgehog signaling,NF1
Hedgehog signaling,RASA1
Hedgehog signaling,ETS2
Hedgehog signaling,RTN1
Hedgehog signaling,CRMP1
Hedgehog signaling,MYH9
Hedgehog signaling,VEGFA
Hedgehog signaling,CELSR1
Hedgehog signaling,CNTFR
Hedgehog signaling,ACHE
Hedgehog signaling,PML
Hedgehog signaling,CDK5R1
Hedgehog signaling,VLDLR
Hedgehog signaling,OPHN1
Hedgehog signaling,LDB1
Hedgehog signaling,DPYSL2
Complement,C2
Complement,C1S
Complement,CFB
Complement,C1R
Complement,SERPINE1
Complement,MMP14
Complement,SERPING1
Complement,CTSL
Complement,F5
Complement,MMP13
Complement,F7
Complement,CTSS
Complement,LGMN
Complement,PLG
Complement,C1QA
Complement,CASP1
Complement,GZMA
Complement,ADAM9
Complement,CALM3
Complement,C1QC
Complement,TIMP1
Complement,DPP4
Complement,KLK1
Complement,KLKB1
Complement,CD59
Complement,CR2
Complement,MMP15
Complement,LAP3
Complement,SPOCK2
Complement,F10
Complement,CTSB
Complement,SERPINA1
Complement,CTSO
Complement,CD40LG
Complement,CBLB
Complement,PDP1
Complement,C4BPB
Complement,PLEK
Complement,GP9
Complement,PLAUR
Complement,C3
Complement,F2
Complement,CASP4
Complement,STX4
Complement,CTSC
Complement,USP15
Complement,CR1
Complement,DUSP6
Complement,SERPINB2
Complement,GPD2
Complement,CFH
